,id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
346,10.2307/2286892,10.2307/2286892,,Stephen E. Fienberg,Journal of the American Statistical Association,71,356,1976-12-01T00:00:00Z,p. 1008,American Statistical Association,brv,"Probability, Statistics, and Time: A Collection of Essays.|M. S. Bartlett",
347,10.2307/2291166,10.2307/2291166,,Jayaram Sethuraman,Journal of the American Statistical Association,90,429,1995-03-01T00:00:00Z,p. 384,American Statistical Association,brv,Large-Sample Methods in Statistics: An Introduction with Applications.|Prannab K. Sen;Julio M. Singer,
348,10.2307/2289579,10.2307/2289579,,Robert M. Hamer,Journal of the American Statistical Association,85,409,1990-03-01T00:00:00Z,pp. 268-269,American Statistical Association,brv,Data Analysis for Research Designs: Analysis of Variance and Multiple Regression/Correlation Approaches.|Geoffrey Keppel;Sheldon Zedeck,
349,10.2307/2669584,10.2307/2669584,,Robert L. Taylor,Journal of the American Statistical Association,95,449,2000-03-01T00:00:00Z,p. 348,American Statistical Association,brv,"Measure, Integral and Probability|Marek Capinski;Ekkehard Kopp",
350,10.2307/2280426,10.2307/2280426,On the Use of the County as the Primary Sampling Unit for State Estimates,Lillian H. Madow,Journal of the American Statistical Association,45,249,1950-03-01T00:00:00Z,pp. 30-47,American Statistical Association,fla,,"Our purpose is to consider the efficiency of the country as the primary sampling unit for making state estimates of some socio-economic and agricultural characteristics of the farm population in North Carolina. The main emphasis is on the general purpose type of survey for the State as a whole-one in which both socio-economic and agricultural characteristics are to be estimated; the study is not directed at obtaining `best' estimates for specialized items. Calculations herein presented indicate that the county is not a very efficient primary sampling unit for state estimates. It is expected that future investigation will show that the minor civil division, or some better defined statistical area of comparable size, will produce better results. Variances and relative costs need to be calculated, however, before it is possible to evaluate the relative gains of the smaller over the larger unit."
351,10.2307/2287201,10.2307/2287201,,Clifford C. Clogg,Journal of the American Statistical Association,75,372,1980-12-01T00:00:00Z,p. 1032,American Statistical Association,brv,"Statistical Abstract of the United States, 1979.|U.S. Bureau of the Census",
352,10.2307/2286620,10.2307/2286620,Estimating Means When a Group of Observations Is Classified by a Linear Discriminant Function,Chien-Pai Han,Journal of the American Statistical Association,73,363,1978-09-01T00:00:00Z,pp. 661-665,American Statistical Association,fla,,"Suppose that a group of observations is known to have come from either one of two normal populations with unknown means and common variance. After the group is classified by the linear discriminant function, it is pooled with the sample from the population to which it belongs to estimate the unknown mean. Weighted estimators of the population means are defined. The biases and mean squared errors of the estimators in the univariate case are obtained. Estimators of the population means using the estimated weighting constant are proposed, and the relative efficiencies of the estimators are studied."
353,10.2307/2287374,10.2307/2287374,Some Large-Sample Tests for Nonnormality in the Linear Regression Model: Comment,Sanford Weisberg,Journal of the American Statistical Association,75,369,1980-03-01T00:00:00Z,pp. 28-31,American Statistical Association,fla,,
354,10.2307/3085848,10.2307/3085848,,Malgorzata Roos,Journal of the American Statistical Association,97,460,2002-12-01T00:00:00Z,p. 1205,American Statistical Association,brv,Runs and Scans with Applications|N. Balakrishnan;Markos V. Koutras,
355,10.2307/2670194,10.2307/2670194,,Russell V. Lenth,Journal of the American Statistical Association,94,446,1999-06-01T00:00:00Z,pp. 653-654,American Statistical Association,brv,A Practical Guide to Heavy Tails: Statistical Techniques and Applications|Robert J. Alder;Raisa E. Feldman;Murad S. Taqqu,
356,10.2307/2288603,10.2307/2288603,,James Godbold,Journal of the American Statistical Association,80,392,1985-12-01T00:00:00Z,p. 1080,American Statistical Association,brv,Biomedical Statistics With Computing.|Mary H. Regier;Ram N. Mohapatra;Surya N. Mohapatra,
357,10.2307/2277863,10.2307/2277863,Abstract Alcoholic Mental Disease Before and After Prohibition,Frederick W. Brown,Journal of the American Statistical Association,27,177,1932-03-01T00:00:00Z,pp. 175-178,American Statistical Association,fla,,
358,10.2307/2279148,10.2307/2279148,,Conrad Taeuber,Journal of the American Statistical Association,33,201,1938-03-01T00:00:00Z,pp. 293-294,American Statistical Association,brv,Die Grosstadte im Strome der Binnenwanderung.|Rudolf Heberle;Fritz Meyer,
359,10.2307/2287945,10.2307/2287945,,Asit P. Basu,Journal of the American Statistical Association,80,390,1985-06-01T00:00:00Z,p. 492,American Statistical Association,brv,"Attribute Sampling Plans, Tables of Tests and Confidence Limits for Proportions.|R. E. Odeh;D. B. Owen",
360,10.2307/2282486,10.2307/2282486,,Anthony Y. C. Koo,Journal of the American Statistical Association,57,297,1962-03-01T00:00:00Z,pp. 261-262,American Statistical Association,brv,A Survey of International Trade Theory.|Gottfried Haberler,
361,10.2307/2965646,10.2307/2965646,,Henry B. Mann,Journal of the American Statistical Association,40,231,1945-09-01T00:00:00Z,p. 396,American Statistical Association,brv,Elementary Statistics|Hyman Levy;E. E. Preidel,
362,10.2307/3085742,10.2307/3085742,,Raisa E. Feldman,Journal of the American Statistical Association,97,459,2002-09-01T00:00:00Z,pp. 925-926,American Statistical Association,brv,Limit Distributions for Sums of Independent Random Vectors|Mark M. Meerschaert;Hans-Peter Scheffler,
363,10.2307/2285792,10.2307/2285792,,Lawrence L. Kupper,Journal of the American Statistical Association,71,353,1976-03-01T00:00:00Z,pp. 250-251,American Statistical Association,brv,Analysis of Variance in Complex Experimental Designs.|Harold R. Lindman,
364,10.2307/2283504,10.2307/2283504,Back Matter,,Journal of the American Statistical Association,64,327,1969-09-01T00:00:00Z,pp. 1107-1109,American Statistical Association,mis,,
365,10.2307/2286626,10.2307/2286626,,P. K. Sen,Journal of the American Statistical Association,73,363,1978-09-01T00:00:00Z,p. 679,American Statistical Association,brv,Methods for Statistical Data Analysis of Multivariate Observations.|R. Gnanadesikan,
366,10.2307/2280852,10.2307/2280852,Statistical Abstracts,,Journal of the American Statistical Association,52,278,1957-06-01T00:00:00Z,pp. 263-264,American Statistical Association,mis,,
367,10.2307/2291759,10.2307/2291759,,Mark J. Schervish,Journal of the American Statistical Association,91,435,1996-09-01T00:00:00Z,pp. 1376-1377,American Statistical Association,brv,Introduction to Statistical Decision Theory|John W. Pratt;Howard Raiffa;Robert Schlaifer,
